Date,S3,MOD,MYD,VIR
2016-05-02,0.02310251322222222,0.03382237288135593,0.041447979797979796,0.0316247572815534
2016-05-06,0.03010907696619412,0.03382237288135593,0.041447979797979796,0.0316247572815534
2016-05-10,0.03145330963238289,0.03380745920745921,0.03344094955489615,0.03535694444444445
2016-05-14,0.03257604109655938,0.03380745920745921,0.03344094955489615,0.03535694444444445
2016-05-18,0.028616264986911,0.03301607142857143,0.022285897435897435,0.030537599999999998
2016-05-22,0.02844359036440678,0.03301607142857143,0.022285897435897435,0.030537599999999998
2016-05-26,0.03104584852439025,0.03086021126760563,0.029056065088757396,0.029422868217054265
2016-05-30,0.02600587692327366,0.03086021126760563,0.029056065088757396,0.029422868217054265
2016-06-06,0.02726066282163188,0.031155005500550056,0.023626591230551625,0.0295
2016-06-07,0.02957115199368421,0.031155005500550056,0.023626591230551625,0.0295
2016-06-10,0.02466840956415929,0.024328457772337823,0.027983578947368422,0.0323739837398374
2016-06-14,0.02927680825703565,0.024328457772337823,0.027983578947368422,0.0323739837398374
2016-06-18,0.02637692796135266,0.027133915379449296,0.02588755304101839,0.03130155642023347
2016-06-26,0.02651005895764706,0.02556155679110405,0.024910760667903525,0.025244594594594594
2016-06-29,0.01840545997916667,0.02556155679110405,0.024910760667903525,0.025244594594594594
2016-06-30,0.02387074458088235,0.02556155679110405,0.024910760667903525,0.025244594594594594
2016-07-04,0.02670843773449132,0.026497777777777776,0.02352185430463576,0.027694999999999997
2016-07-07,0.02631851653737374,0.026497777777777776,0.02352185430463576,0.027694999999999997
2016-07-11,0.0391249406559633,0.02746841085271318,0.02480242494226328,0.03337465753424657
2016-07-15,0.02975411838811189,0.02746841085271318,0.02480242494226328,0.03337465753424657
2016-07-19,0.02980036863905325,0.024804692260816573,0.027612582781456955,0.03553688888888889
2016-07-22,0.02391394843384615,0.024804692260816573,0.027612582781456955,0.03553688888888889
2016-07-23,0.02701780696078431,0.024804692260816573,0.027612582781456955,0.03553688888888889
2016-07-26,0.01936131537818697,0.024804692260816573,0.027612582781456955,0.03553688888888889
2016-07-27,0.02588575395115681,0.02683475499092559,0.024995513748191027,0.027266171003717473
2016-07-30,0.021227952725,0.02683475499092559,0.024995513748191027,0.027266171003717473
2016-07-31,0.02357341361666666,0.02683475499092559,0.024995513748191027,0.027266171003717473
2016-08-03,0.0204495412007722,0.02683475499092559,0.024995513748191027,0.027266171003717473
2016-08-07,0.02142361778861004,0.0255110383536015,0.026006619144602856,0.039789
2016-08-11,0.020448794198,0.0255110383536015,0.026006619144602856,0.039789
2016-08-15,0.02449105334745763,0.02497869249394673,0.028295026178010472,0.031027838827838827
2016-08-19,0.0238930717979798,0.02497869249394673,0.028295026178010472,0.031027838827838827
2016-08-23,0.02817397115686274,0.034910843373493976,0.027595482866043613,0.028622535211267605
2016-08-26,0.02217017989349594,0.034910843373493976,0.027595482866043613,0.028622535211267605
2016-08-30,0.02177795210017123,0.0341512,0.027505,0.037469767441860466
2016-09-07,0.02667685440520446,0.04481694915254237,0.03232147058823529,0.040626923076923074
2016-09-18,0.02488782636786469,0.03343591811414392,0.029952014431749847,0.04055333333333334
2016-09-19,0.03961665072916667,0.03343591811414392,0.029952014431749847,0.04055333333333334
2016-09-22,0.02366931369514238,0.034105415162454876,0.03238084179970972,0.032175956284153005
2016-09-26,0.02430739399438202,0.034105415162454876,0.03238084179970972,0.032175956284153005
2016-09-30,0.03199933718518518,0.045657377049180325,0.04317720465890183,0.05381111111111111
2016-10-04,0.03706085451501501,0.045657377049180325,0.04317720465890183,0.05381111111111111
2016-10-08,0.04086406457971015,0.0478504,0.07070776699029126,0.03909126637554585
2016-10-12,0.04265842527619048,0.0478504,0.07070776699029126,0.03909126637554585
2016-10-15,0.04039652893121693,0.05565680119581465,0.054541327623126336,0.0621467032967033
2016-10-19,0.04066113302134147,0.05565680119581465,0.054541327623126336,0.0621467032967033
2016-10-23,0.0994234208452381,0.09097704918032787,0.06146242424242424,0.044039495798319325
2016-11-04,0.06120984611728396,0.052048832271762206,0.0695528947368421,0.06397333333333334
2016-11-11,0.09394791774519232,0.06347096774193549,0.06654326923076923,0.043309523809523805
2016-11-15,0.03959100012899787,0.06347096774193549,0.06654326923076923,0.043309523809523805
2016-11-19,0.04558653030730051,0.0632547619047619,0.07103114754098361,0.043309523809523805
2016-11-23,0.1108726382727273,0.0632547619047619,0.07103114754098361,0.043309523809523805
2016-12-08,0.05059643195112783,0.07573241106719368,0.0607275,0.07608461538461538
2016-12-20,0.07099467235294118,0.0704375,0.051803608247422674,0.047468
2016-12-28,0.09536940607692308,0.06949653179190751,0.057154347826086964,0.0530435294117647
2017-01-16,0.11773201725,0.07937543103448276,0.056044444444444445,0.07779142857142857
2017-01-24,0.1137141882727273,0.12647272727272726,0.08047205882352941,0.09550806451612903
2017-02-20,0.0702719228888889,0.0669820895522388,0.049537606837606836,0.05043555555555555
2017-03-03,0.04746920928571429,0.0459,0.03686061588330632,0.048053174603174605
2017-03-23,0.09875891697222222,0.07006929824561405,0.045117194570135744,0.04423359375
