Date,S3,MOD,MYD,VIR
2018-07-02,0.04493187665517241,0.03504851228978007,0.04065067024128686,0.04999736842105263
2018-07-06,0.02597711250222222,0.03508320935175345,0.03205935412026726,0.038652463768115944
2018-07-07,0.08720420309999999,0.03508320935175345,0.03205935412026726,0.038652463768115944
2018-07-14,0.02190913378448276,0.03344790059982862,0.03391794871794872,0.03975205479452055
2018-07-18,0.0253937263015873,0.03344790059982862,0.03391794871794872,0.03975205479452055
2018-07-22,0.02114769416535433,0.03753525641025641,0.030971357409713574,0.03861333333333333
2018-07-26,0.049742883375,0.03753525641025641,0.030971357409713574,0.03861333333333333
2018-08-02,0.02625532809756097,0.05262637795275591,0.04334032258064516,0.040703472222222224
2018-08-10,0.02730320266666666,0.03411665480427046,0.04008327526132404,0.04381926605504587
2018-08-18,0.0154603873968254,0.03681380866425993,0.03577280513918629,0.03583097826086956
2018-08-30,0.0274422452,0.04090889877641824,0.04019059080962801,0.04690824742268042
2018-09-02,0.02160001232432433,0.04090889877641824,0.04019059080962801,0.04690824742268042
2018-09-10,0.04720653203278689,0.04765799011532125,0.04505695652173913,0.051167796610169486
2018-09-14,0.04496635539583333,0.04259818181818182,0.05347590361445783,0.07237307692307693
2018-09-18,0.0363151198125,0.04259818181818182,0.05347590361445783,0.07237307692307693
2018-09-29,0.01434122820886076,0.04906062602965404,0.04356666666666667,0.05406769230769231
2018-10-03,0.0244089156091954,0.05865197841726619,0.0506524115755627,0.05543947368421053
2018-10-11,0.0266731788,0.036279372197309416,0.041144223107569725,0.04624864864864865
2018-10-15,0.03506036940384615,0.036279372197309416,0.041144223107569725,0.04624864864864865
2018-10-26,0.03698899036363636,0.09193823529411764,0.06302408026755853,0.09376666666666666
2019-01-31,0.13672659,0.11891036585365852,0.11044421052631578,0.12662127659574468
2019-03-14,0.07693300270454545,0.07616704545454545,0.06489443254817988,0.08067235772357724
2019-03-18,0.07751063547727272,0.07616704545454545,0.06489443254817988,0.08067235772357724
2019-03-20,0.04834315184166667,0.07616704545454545,0.06489443254817988,0.08067235772357724
2019-03-28,0.04867773095263158,0.06595430463576159,0.05611640211640212,0.06433423423423423
2019-04-01,0.04859719408771929,0.05891185185185185,0.053223982869379016,0.05792847682119206
2019-04-06,0.05869767575555555,0.05891185185185185,0.053223982869379016,0.05792847682119206
2019-04-10,0.05545488603267974,0.06857396449704142,0.057224523160762944,0.05630456140350877
2019-04-13,0.07415143553333334,0.06857396449704142,0.057224523160762944,0.05630456140350877
2019-04-16,0.08303476320833332,0.06231098901098901,0.07638705882352942,0.05630456140350877
2019-04-18,0.05802179175,0.06231098901098901,0.07638705882352942,0.05630456140350877
2019-05-03,0.04587525808219178,0.04798099041533546,0.04450094876660342,0.049036257309941524
2019-05-06,0.0522098469,0.04798099041533546,0.04450094876660342,0.049036257309941524
2019-05-07,0.04771619947222221,0.04798099041533546,0.04450094876660342,0.049036257309941524
2019-05-09,0.04328900925454545,0.06928019801980198,0.05890097087378641,0.07436749999999999
2019-05-17,0.05505539314285714,0.06199245283018868,0.049487892376681615,0.055078571428571435
2019-05-25,0.0643243568064516,0.05606397590361446,0.06916609756097561,0.0582639344262295
2019-05-26,0.04532959308121828,0.05606397590361446,0.06916609756097561,0.0582639344262295
2019-06-02,0.100801115,0.06867587939698493,0.07212483660130718,0.06515785714285714
2019-06-03,0.06322381036363636,0.06867587939698493,0.07212483660130718,0.06515785714285714
2019-06-07,0.05372497684374999,0.06867587939698493,0.07212483660130718,0.06515785714285714
2019-06-11,0.04605417657142857,0.05525589041095891,0.052759848484848486,0.05176344086021505
2019-06-13,0.03525909682608695,0.05525589041095891,0.052759848484848486,0.05176344086021505
2019-06-17,0.04364011366666667,0.05525589041095891,0.052759848484848486,0.05176344086021505
2019-06-18,0.03826493570967741,0.04682767792954709,0.041958293838862556,0.05282372881355932
2019-06-21,0.04106101871951219,0.04682767792954709,0.041958293838862556,0.05282372881355932
2019-06-22,0.06500574656756757,0.04682767792954709,0.041958293838862556,0.05282372881355932
2019-06-23,0.06021302146666666,0.04682767792954709,0.041958293838862556,0.05282372881355932
2019-06-29,0.04407270969565218,0.048070707892595606,0.04264586776859504,0.05076524064171123
2019-06-30,0.04280793782022472,0.048070707892595606,0.04264586776859504,0.05076524064171123
2019-07-06,0.03746504992528736,0.04497056672760512,0.04275755208333333,0.0552815668202765
2019-07-10,0.06673293741269842,0.04497056672760512,0.04275755208333333,0.0552815668202765
2019-07-12,0.03925657126666666,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-14,0.04195379700000001,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-15,0.04081157193939394,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-16,0.0592211693,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-18,0.03330405263076922,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-19,0.03125295238181817,0.03906842470506593,0.03822379032258064,0.04265175438596491
2019-07-20,0.06649251010000001,0.0370373121869783,0.03700561555075594,0.04096796116504854
2019-07-22,0.03343461525333333,0.0370373121869783,0.03700561555075594,0.04096796116504854
2019-07-23,0.02961598462179487,0.0370373121869783,0.03700561555075594,0.04096796116504854
2019-07-27,0.02615877501680672,0.0370373121869783,0.03700561555075594,0.04096796116504854
2019-07-29,0.02745357041907515,0.046142940320232896,0.04208028933092224,0.040438036809815954
2019-07-31,0.0355430785,0.046142940320232896,0.04208028933092224,0.040438036809815954
2019-08-02,0.03104849646226416,0.046142940320232896,0.04208028933092224,0.040438036809815954
2019-08-04,0.1056146455,0.046142940320232896,0.04208028933092224,0.040438036809815954
2019-08-06,0.08375255919999999,0.04811035386631717,0.0534992565055762,0.054088970588235294
2019-08-08,0.0615864961395349,0.04811035386631717,0.0534992565055762,0.054088970588235294
2019-08-10,0.05722017199999999,0.04811035386631717,0.0534992565055762,0.054088970588235294
2019-08-12,0.05703560871428572,0.04811035386631717,0.0534992565055762,0.054088970588235294
2019-08-16,0.0923184935,0.03728880208333333,0.040565753424657534,0.04817147766323024
2019-08-18,0.0484588155,0.03728880208333333,0.040565753424657534,0.04817147766323024
2019-08-19,0.02403040819565217,0.03728880208333333,0.040565753424657534,0.04817147766323024
2019-08-23,0.02622833116666667,0.04363956140350877,0.05009492753623188,0.05552793296089385
2019-08-25,0.02407410023333333,0.04363956140350877,0.05009492753623188,0.05552793296089385
2019-08-26,0.03100070277777778,0.04363956140350877,0.05009492753623188,0.05552793296089385
2019-08-27,0.02249655091666667,0.04363956140350877,0.05009492753623188,0.05552793296089385
2019-08-29,0.01891222310215054,0.042947179487179486,0.05302506596306068,0.0532063492063492
2019-08-31,0.0217200243255814,0.042947179487179486,0.05302506596306068,0.0532063492063492
2019-09-02,0.01916352180405406,0.042947179487179486,0.05302506596306068,0.0532063492063492
2019-09-06,0.0186238739609375,0.052056086956521745,0.057108426270136306,0.05657333333333334
2019-09-10,0.02606358107594937,0.052056086956521745,0.057108426270136306,0.05657333333333334
2019-09-11,0.03532085279166667,0.052056086956521745,0.057108426270136306,0.05657333333333334
2019-09-12,0.0885354182,0.052056086956521745,0.057108426270136306,0.05657333333333334
2019-09-14,0.05565002273684211,0.050244870041039676,0.057130952380952386,0.0440978021978022
2019-09-19,0.03846014549673202,0.050244870041039676,0.057130952380952386,0.0440978021978022
2019-09-23,0.02169129506896552,0.04026560846560846,0.030632286995515692,0.059936134453781514
2019-09-27,0.02088898186538461,0.04026560846560846,0.030632286995515692,0.059936134453781514
2019-09-29,0.01630423139380531,0.04026560846560846,0.030632286995515692,0.059936134453781514
2019-10-16,0.04070762328888889,0.04405845070422535,0.05412989690721649,0.03294952380952381
2019-10-22,0.01146478783333333,0.04405845070422535,0.05412989690721649,0.03294952380952381
2019-11-24,0.0586407086,0.054358564437194126,0.052102242152466366,0.06031857142857143
2019-11-26,0.08505813970000001,0.09164422110552764,0.08610693069306931,0.07766
2019-12-01,0.1060152025,0.09164422110552764,0.08610693069306931,0.07766
2019-12-02,0.1166591885714286,0.09164422110552764,0.08610693069306931,0.07766
2019-12-28,0.154008612,0.13854761904761903,0.11480796296296296,0.10148181818181819
2020-01-05,0.1500393261538462,0.13854761904761903,0.11480796296296296,0.13874070796460178
2020-01-15,0.1147793535,0.11294668587896253,0.11637905405405406,0.11006071428571429
2020-01-24,0.1077669634166667,0.1447351351351351,0.17247272727272728,0.13081578947368422
2020-02-01,0.1100353210909091,0.12612619047619048,0.11558325123152709,0.12670263157894737
2020-02-03,0.085383816,0.12612619047619048,0.11783673469387754,0.12670263157894737
