Date,S3,MOD,MYD,VIR
2018-07-02,0.106575268,0.10237102199223803,0.11863833780160858,0.12209210526315789
2018-07-06,0.1037709918844444,0.10361790648246547,0.10507706013363029,0.10792463768115942
2018-07-07,0.1170311635,0.10361790648246547,0.10507706013363029,0.10792463768115942
2018-07-14,0.09106954937931035,0.10042836332476435,0.11138498168498168,0.11273698630136987
2018-07-18,0.1075171475952381,0.10042836332476435,0.11138498168498168,0.11273698630136987
2018-07-22,0.1013095348976378,0.11565673076923076,0.1118656288916563,0.11748140350877193
2018-07-26,0.125852995625,0.11565673076923076,0.1118656288916563,0.11748140350877193
2018-08-02,0.1138548554780488,0.12283477690288715,0.12135860215053762,0.12244305555555557
2018-08-10,0.10838099606,0.11558569395017794,0.11917491289198606,0.13347155963302754
2018-08-18,0.07780476188888891,0.10003402527075812,0.10123618843683083,0.10515271739130436
2018-08-30,0.1161156058,0.12038453837597331,0.13756236323851204,0.13343865979381445
2018-09-02,0.103782236027027,0.12038453837597331,0.13756236323851204,0.13343865979381445
2018-09-10,0.1342614332786885,0.14602965403624382,0.14286021739130436,0.15290677966101696
2018-09-14,0.142017888625,0.11292363636363636,0.14953534136546184,0.15981923076923077
2018-09-18,0.1118015104375,0.11292363636363636,0.14953534136546184,0.15981923076923077
2018-09-29,0.07319196426582278,0.12827232289950577,0.12819677419354839,0.12716923076923076
2018-10-03,0.09769038310344828,0.1228046762589928,0.12698938906752413,0.1421605263157895
2018-10-11,0.092204966,0.10263345291479821,0.11436095617529882,0.11581351351351352
2018-10-15,0.11469924275,0.10263345291479821,0.11436095617529882,0.11581351351351352
2018-10-26,0.07196652981818182,0.14446078431372547,0.11563444816053511,0.16638666666666665
2019-01-31,0.169261758,0.1404518292682927,0.14203105263157895,0.1574063829787234
2019-03-14,0.102783291,0.12502272727272729,0.11352291220556744,0.13000731707317073
2019-03-18,0.1140887340681818,0.12502272727272729,0.11352291220556744,0.13000731707317073
2019-03-20,0.10613284975,0.12502272727272729,0.11352291220556744,0.13000731707317073
2019-03-28,0.1116171462789474,0.10877814569536425,0.11493104056437389,0.11629099099099098
2019-04-01,0.1161006049385965,0.10843370370370371,0.11366402569593147,0.11564039735099338
2019-04-06,0.1173863978222222,0.10843370370370371,0.11366402569593147,0.11564039735099338
2019-04-10,0.1183913542222222,0.12041479289940828,0.1211433242506812,0.11974912280701754
2019-04-13,0.1123447419333333,0.12041479289940828,0.1211433242506812,0.11974912280701754
2019-04-16,0.13208868925,0.12296043956043957,0.13230823529411764,0.11974912280701754
2019-04-18,0.1217886921666667,0.12296043956043957,0.13230823529411764,0.11974912280701754
2019-05-03,0.1116374630958904,0.10800846645367412,0.11118197343453509,0.10929649122807018
2019-05-06,0.1026496194,0.10800846645367412,0.11118197343453509,0.10929649122807018
2019-05-07,0.1172399095555555,0.10800846645367412,0.11118197343453509,0.10929649122807018
2019-05-09,0.1190601984636364,0.12279603960396039,0.12689805825242717,0.1453125
2019-05-17,0.09946139420000001,0.1286698113207547,0.12188677130044843,0.13162142857142858
2019-05-25,0.128501236483871,0.12074771084337349,0.13066341463414635,0.12783032786885246
2019-05-26,0.1194654992081218,0.12074771084337349,0.13066341463414635,0.12783032786885246
2019-06-02,0.13784448,0.1358140703517588,0.14710522875816995,0.135015
2019-06-03,0.1350150018181818,0.1358140703517588,0.14710522875816995,0.135015
2019-06-07,0.12675252696875,0.1358140703517588,0.14710522875816995,0.135015
2019-06-11,0.1241118059285714,0.12040684931506848,0.1287159090909091,0.11985161290322581
2019-06-13,0.0997484245652174,0.12040684931506848,0.1287159090909091,0.11985161290322581
2019-06-17,0.1232696875555555,0.12040684931506848,0.1287159090909091,0.11985161290322581
2019-06-18,0.1231031246580645,0.12110934579439252,0.12451706161137441,0.13365762711864407
2019-06-21,0.1237745178414634,0.12110934579439252,0.12451706161137441,0.13365762711864407
2019-06-22,0.1302101117027027,0.12110934579439252,0.12451706161137441,0.13365762711864407
2019-06-23,0.1140672046666667,0.12110934579439252,0.12451706161137441,0.13365762711864407
2019-06-29,0.1193305612608695,0.1138558991049634,0.11599173553719008,0.12715508021390373
2019-06-30,0.1294352082696629,0.1138558991049634,0.11599173553719008,0.12715508021390373
2019-07-06,0.1309134647586207,0.12526691042047533,0.13112734375,0.13958709677419354
2019-07-10,0.1396704333968254,0.12526691042047533,0.13112734375,0.13958709677419354
2019-07-12,0.1250807266,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-14,0.1291604385,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-15,0.1341571518484848,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-16,0.1335825725,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-18,0.117415132,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-19,0.09362057912727273,0.11962331714087439,0.12600887096774194,0.12762456140350878
2019-07-20,0.1182030734,0.11284390651085141,0.12074989200863931,0.12344466019417476
2019-07-22,0.1235120733066667,0.11284390651085141,0.12074989200863931,0.12344466019417476
2019-07-23,0.1158298365192308,0.11284390651085141,0.12074989200863931,0.12344466019417476
2019-07-27,0.1077095170210084,0.11284390651085141,0.12074989200863931,0.12344466019417476
2019-07-29,0.1135037026358382,0.1256933042212518,0.12925189873417722,0.1318288343558282
2019-07-31,0.1094467027,0.1256933042212518,0.12925189873417722,0.1318288343558282
